UNITID,ARANK,XHRTOTLT,HRTOTLT,XHRTOTLM,HRTOTLM,XHRTOTLW,HRTOTLW,XHRAIANT,HRAIANT,XHRAIANM,HRAIANM,XHRAIANW,HRAIANW,XHRASIAT,HRASIAT,XHRASIAM,HRASIAM,XHRASIAW,HRASIAW,XHRBKAAT,HRBKAAT,XHRBKAAM,HRBKAAM,XHRBKAAW,HRBKAAW,XHRHISPT,HRHISPT,XHRHISPM,HRHISPM,XHRHISPW,HRHISPW,XHRNHPIT,HRNHPIT,XHRNHPIM,HRNHPIM,XHRNHPIW,HRNHPIW,XHRWHITT,HRWHITT,XHRWHITM,HRWHITM,XHRWHITW,HRWHITW,XHR2MORT,HR2MORT,XHR2MORM,HR2MORM,XHR2MORW,HR2MORW,XHRUNKNT,HRUNKNT,XHRUNKNM,HRUNKNM,XHRUNKNW,HRUNKNW,XHRNRALT,HRNRALT,XHRNRALM,HRNRALM,XHRNRALW,HRNRALW 
153603,18,"R",30,"R",8,"R",22,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",25,"R",7,"R",18,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",1,"R",2
153603,19,"R",157,"R",73,"R",84,"R",1,"Z",0,"R",1,"R",10,"R",4,"R",6,"R",4,"R",2,"R",2,"R",5,"R",2,"R",3,"R",0,"Z",0,"Z",0,"R",134,"R",63,"R",71,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0
153603,21,"R",243,"R",117,"R",126,"R",1,"R",0,"R",1,"R",15,"R",8,"R",7,"R",4,"R",2,"R",2,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",201,"R",95,"R",106,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",12,"R",8,"R",4
153603,22,"R",2074,"R",1333,"R",741,"R",7,"R",5,"R",2,"R",238,"R",188,"R",50,"R",38,"R",18,"R",20,"R",49,"R",25,"R",24,"R",1,"R",1,"R",0,"R",1450,"R",896,"R",554,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",288,"R",198,"R",90
153603,23,"R",726,"R",424,"R",302,"R",1,"Z",0,"R",1,"R",61,"R",41,"R",20,"R",13,"R",4,"R",9,"R",16,"R",7,"R",9,"R",0,"Z",0,"Z",0,"R",401,"R",210,"R",191,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",234,"R",162,"R",72
153658, 1,"R",662,"R",513,"R",149,"R",2,"R",1,"R",1,"R",52,"R",46,"R",6,"R",10,"R",6,"R",4,"R",13,"R",7,"R",6,"R",0,"R",0,"R",0,"R",576,"R",444,"R",132,"R",1,"R",1,"R",0,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0
153658, 2,"R",405,"R",254,"R",151,"R",3,"R",0,"R",3,"R",42,"R",30,"R",12,"R",10,"R",3,"R",7,"R",17,"R",8,"R",9,"R",0,"R",0,"R",0,"R",327,"R",209,"R",118,"R",3,"R",1,"R",2,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0
153658, 7,"R",1067,"R",767,"R",300,"R",5,"R",1,"R",4,"R",94,"R",76,"R",18,"R",20,"R",9,"R",11,"R",30,"R",15,"R",15,"R",0,"R",0,"R",0,"R",903,"R",653,"R",250,"R",4,"R",2,"R",2,"R",11,"R",11,"R",0,"R",0,"R",0,"R",0
153658, 8,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153658, 9,"R",20,"R",14,"R",6,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",12,"R",8,"R",4,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
153658,10,"R",340,"R",192,"R",148,"R",2,"R",0,"R",2,"R",47,"R",34,"R",13,"R",16,"R",7,"R",9,"R",20,"R",16,"R",4,"R",0,"R",0,"R",0,"R",223,"R",116,"R",107,"R",1,"R",0,"R",1,"R",7,"R",3,"R",4,"R",24,"R",16,"R",8
153658,14,"R",363,"R",208,"R",155,"R",2,"R",0,"R",2,"R",51,"R",38,"R",13,"R",17,"R",7,"R",10,"R",21,"R",17,"R",4,"R",0,"R",0,"R",0,"R",238,"R",126,"R",112,"R",2,"R",0,"R",2,"R",8,"R",4,"R",4,"R",24,"R",16,"R",8
153658,15,"R",89,"R",61,"R",28,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",80,"R",54,"R",26,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
153658,16,"R",153,"R",89,"R",64,"R",1,"R",1,"R",0,"R",15,"R",12,"R",3,"R",6,"R",5,"R",1,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",120,"R",65,"R",55,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",6,"R",2,"R",4
153658,17,"R",251,"R",131,"R",120,"R",0,"R",0,"R",0,"R",24,"R",16,"R",8,"R",4,"R",2,"R",2,"R",13,"R",8,"R",5,"R",0,"R",0,"R",0,"R",168,"R",77,"R",91,"R",1,"R",0,"R",1,"R",11,"R",5,"R",6,"R",30,"R",23,"R",7
153658,18,"R",12,"R",5,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0
153658,19,"R",120,"R",47,"R",73,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",101,"R",43,"R",58,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",7,"R",3,"R",4
153658,20,"R",54,"R",30,"R",24,"R",0,"R",0,"R",0,"R",10,"R",7,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30,"R",13,"R",17,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",8,"R",5,"R",3
153658,21,"R",679,"R",363,"R",316,"R",2,"R",1,"R",1,"R",57,"R",38,"R",19,"R",15,"R",12,"R",3,"R",20,"R",11,"R",9,"R",0,"R",0,"R",0,"R",508,"R",256,"R",252,"R",1,"R",0,"R",1,"R",24,"R",11,"R",13,"R",52,"R",34,"R",18
153658,22,"R",2370,"R",1503,"R",867,"R",9,"R",2,"R",7,"R",220,"R",160,"R",60,"R",56,"R",31,"R",25,"R",74,"R",45,"R",29,"R",0,"R",0,"R",0,"R",1706,"R",1070,"R",636,"R",7,"R",2,"R",5,"R",63,"R",36,"R",27,"R",235,"R",157,"R",78
153658,23,"R",261,"R",165,"R",96,"R",0,"R",0,"R",0,"R",18,"R",8,"R",10,"R",4,"R",3,"R",1,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",57,"R",35,"R",22,"R",0,"R",0,"R",0,"R",20,"R",10,"R",10,"R",159,"R",107,"R",52
153737,15,"R",92,"R",49,"R",43,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",88,"R",45,"R",43,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153737,16,"R",73,"R",42,"R",31,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",71,"R",41,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153737,17,"R",70,"R",35,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",66,"R",33,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153737,18,"R",41,"R",20,"R",21,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",39,"R",19,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153737,20,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153737,21,"R",284,"R",149,"R",135,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",272,"R",141,"R",131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153737,22,"R",284,"R",149,"R",135,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",272,"R",141,"R",131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153834, 1,"R",52,"R",35,"R",17,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",51,"R",35,"R",16,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834, 2,"R",64,"R",41,"R",23,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",3,"R",3,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",58,"R",36,"R",22,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834, 3,"R",1,"R",1,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834, 7,"R",117,"R",77,"R",40,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",3,"R",3,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",110,"R",72,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
153834, 8,"R",1,"R",1,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834, 9,"R",2,"R",2,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834,10,"R",35,"R",14,"R",21,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",27,"R",11,"R",16,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",4,"R",1,"R",3
153834,11,"R",1,"R",1,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834,14,"R",39,"R",18,"R",21,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",31,"R",15,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3
153834,16,"R",2,"R",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834,17,"R",17,"R",11,"R",6,"R",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",15,"R",10,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153834,18,"R",7,"R",2,"R",5,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
153834,21,"R",26,"R",13,"R",13,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",20,"R",12,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
153834,22,"R",182,"R",108,"R",74,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",6,"R",4,"R",2,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",161,"R",99,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4
153861,15,"C",10,"C",10,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"C",10,"C",10,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153861,16,"R",12,"R",7,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",11,"R",7,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
153861,17,"C",28,"C",20,"R",8,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",26,"R",18,"R",8,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"C",0,"C",0,"Z",0
153861,18,"C",20,"C",12,"R",8,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"C",12,"C",7,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"C",6,"C",3,"R",3
153861,20,"R",1,"R",1,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0
153861,21,"R",71,"R",50,"R",21,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",59,"R",42,"R",17,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3
153861,22,"R",71,"R",50,"R",21,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",59,"R",42,"R",17,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3
154022,15,"R",8,"R",5,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",7,"R",5,"R",2,"R",0,"Z",0,"Z",0
154022,16,"R",11,"R",6,"R",5,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",0,"Z",0,"Z",0,"R",8,"R",4,"R",4,"R",0,"Z",0,"Z",0
154022,17,"R",16,"R",12,"R",4,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",0,"Z",0,"Z",0,"R",12,"R",8,"R",4,"R",0,"Z",0,"Z",0
154022,18,"R",1,"R",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
154022,21,"R",36,"R",23,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",27,"R",17,"R",10,"R",0,"R",0,"R",0
154022,22,"R",36,"R",23,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",27,"R",17,"R",10,"R",0,"R",0,"R",0
154110,20,"R",114,"R",47,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",111,"R",45,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154110,21,"R",114,"R",47,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",111,"R",45,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154110,22,"R",114,"R",47,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",111,"R",45,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154174,15,"R",30,"R",24,"R",6,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",24,"R",18,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154174,16,"R",50,"R",27,"R",23,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",42,"R",21,"R",21,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
154174,17,"R",47,"R",28,"R",19,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",40,"R",26,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154174,18,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154174,21,"R",135,"R",82,"R",53,"R",0,"R",0,"R",0,"R",9,"R",6,"R",3,"R",4,"R",1,"R",3,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",114,"R",68,"R",46,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
154174,22,"R",135,"R",82,"R",53,"R",0,"R",0,"R",0,"R",9,"R",6,"R",3,"R",4,"R",1,"R",3,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",114,"R",68,"R",46,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
154235, 1,"R",78,"R",47,"R",31,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",74,"R",44,"R",30,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
154235, 2,"R",29,"R",16,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29,"R",16,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154235, 3,"R",23,"R",13,"R",10,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",11,"R",9,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0
154235, 7,"R",130,"R",76,"R",54,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",123,"R",71,"R",52,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",1,"R",1,"R",0
154235, 9,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154235,10,"R",36,"R",13,"R",23,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30,"R",9,"R",21,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0
154235,11,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154235,14,"R",39,"R",13,"R",26,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33,"R",9,"R",24,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0
154235,15,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154235,17,"R",13,"R",6,"R",7,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
154235,18,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0
154235,21,"R",25,"R",12,"R",13,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",8,"R",12,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0
154235,22,"R",194,"R",101,"R",93,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",176,"R",88,"R",88,"R",0,"R",0,"R",0,"R",8,"R",5,"R",3,"R",4,"R",4,"R",0
154262,16,"R",2,"R",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
154262,17,"R",5,"R",2,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
154262,18,"R",9,"R",0,"R",9,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
154262,21,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154262,22,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
154396,18,"R",42,"R",22,"R",20,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",42,"R",22,"R",20,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0
154396,21,"R",42,"R",22,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42,"R",22,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
