UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
161244,10,"R",30,"R",10,"R",8,"R",10,"R",0,"R",2,"R",0
161244,20,"R",16,"R",10,"R",6,"R",0,"R",0,"R",0,"R",0
161244,30,"R",10,"R",0,"R",2,"R",8,"R",0,"R",0,"R",0
161244,40,"R",4,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0
161244,41,"R",2,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0
161244,42,"R",2,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0
161253, 0,"R",480,"R",187,"R",127,"R",88,"R",9,"R",67,"R",2
161253,10,"R",480,"R",187,"R",127,"R",88,"R",9,"R",67,"R",2
161253,20,"R",306,"R",184,"R",122,"R",0,"R",0,"R",0,"R",0
161253,30,"R",84,"R",1,"R",4,"R",76,"R",0,"R",3,"R",0
161253,40,"R",90,"R",2,"R",1,"R",12,"R",9,"R",64,"R",2
161253,41,"R",62,"R",2,"R",1,"R",6,"R",6,"R",45,"R",2
161253,42,"R",28,"R",0,"R",0,"R",6,"R",3,"R",19,"R",0
161280, 0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
161280,10,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
161280,40,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
161280,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
161299, 0,"R",76,"R",22,"R",19,"R",24,"R",4,"R",0,"R",7
161299,10,"R",69,"R",22,"R",19,"R",24,"R",4,"R",0,"R",0
161299,40,"R",69,"R",22,"R",19,"R",24,"R",4,"R",0,"R",0
161299,41,"R",69,"R",22,"R",19,"R",24,"R",4,"R",0,"R",0
161299,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
161341, 0,"R",41,"R",5,"R",15,"R",20,"R",1,"R",0,"R",0
161341,10,"R",41,"R",5,"R",15,"R",20,"R",1,"R",0,"R",0
161341,20,"R",19,"R",5,"R",14,"R",0,"R",0,"R",0,"R",0
161341,30,"R",14,"R",0,"R",0,"R",14,"R",0,"R",0,"R",0
161341,40,"R",8,"R",0,"R",1,"R",6,"R",1,"R",0,"R",0
161341,41,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
161341,42,"R",4,"R",0,"R",1,"R",2,"R",1,"R",0,"R",0
161457, 0,"R",266,"R",50,"R",80,"R",88,"R",3,"R",45,"R",0
161457,10,"R",266,"R",50,"R",80,"R",88,"R",3,"R",45,"R",0
161457,20,"R",98,"R",44,"R",54,"R",0,"R",0,"R",0,"R",0
161457,30,"R",34,"R",0,"R",6,"R",28,"R",0,"R",0,"R",0
161457,40,"R",134,"R",6,"R",20,"R",60,"R",3,"R",45,"R",0
161457,42,"R",134,"R",6,"R",20,"R",60,"R",3,"R",45,"R",0
161484, 0,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
161484,10,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
161484,40,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
161484,42,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
161509, 0,"R",23,"R",8,"R",9,"R",6,"R",0,"R",0,"R",0
161509,10,"R",23,"R",8,"R",9,"R",6,"R",0,"R",0,"R",0
161509,40,"R",23,"R",8,"R",9,"R",6,"R",0,"R",0,"R",0
161509,41,"R",19,"R",8,"R",9,"R",2,"R",0,"R",0,"R",0
161509,42,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
161518, 0,"R",72,"R",10,"R",18,"R",29,"R",6,"R",0,"R",9
161518,10,"R",71,"R",10,"R",18,"R",29,"R",6,"R",0,"R",8
161518,20,"R",32,"R",9,"R",17,"R",6,"R",0,"R",0,"R",0
161518,30,"R",7,"R",1,"R",1,"R",5,"R",0,"R",0,"R",0
161518,40,"R",32,"R",0,"R",0,"R",18,"R",6,"R",0,"R",8
161518,41,"R",24,"R",0,"R",0,"R",18,"R",6,"R",0,"R",0
161518,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
161518,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
161545, 0,"R",106,"R",33,"R",25,"R",35,"R",13,"R",0,"R",0
161545,10,"R",106,"R",33,"R",25,"R",35,"R",13,"R",0,"R",0
161545,40,"R",106,"R",33,"R",25,"R",35,"R",13,"R",0,"R",0
161545,42,"R",106,"R",33,"R",25,"R",35,"R",13,"R",0,"R",0
161554, 0,"R",233,"R",80,"R",89,"R",21,"R",3,"R",40,"R",0
161554,10,"R",233,"R",80,"R",89,"R",21,"R",3,"R",40,"R",0
161554,20,"R",160,"R",75,"R",84,"R",1,"R",0,"R",0,"R",0
161554,30,"R",21,"R",0,"R",1,"R",20,"R",0,"R",0,"R",0
161554,40,"R",52,"R",5,"R",4,"R",0,"R",3,"R",40,"R",0
161554,41,"R",22,"R",4,"R",4,"R",0,"R",3,"R",11,"R",0
161554,42,"R",30,"R",1,"R",0,"R",0,"R",0,"R",29,"R",0
161563, 0,"R",33,"R",7,"R",11,"R",13,"R",2,"R",0,"R",0
161563,10,"R",33,"R",7,"R",11,"R",13,"R",2,"R",0,"R",0
161563,40,"R",33,"R",7,"R",11,"R",13,"R",2,"R",0,"R",0
161563,41,"R",24,"R",7,"R",11,"R",5,"R",1,"R",0,"R",0
161563,42,"R",9,"R",0,"R",0,"R",8,"R",1,"R",0,"R",0
161572, 0,"R",41,"R",14,"R",12,"R",12,"R",3,"R",0,"R",0
161572,10,"R",41,"R",14,"R",12,"R",12,"R",3,"R",0,"R",0
161572,40,"R",41,"R",14,"R",12,"R",12,"R",3,"R",0,"R",0
161572,41,"R",38,"R",14,"R",12,"R",12,"R",0,"R",0,"R",0
161572,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
161572,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
161581, 0,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
161581,10,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
161581,40,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
161581,42,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
161688, 0,"R",105,"R",32,"R",34,"R",24,"R",15,"R",0,"R",0
161688,10,"R",105,"R",32,"R",34,"R",24,"R",15,"R",0,"R",0
161688,20,"R",73,"R",32,"R",28,"R",8,"R",5,"R",0,"R",0
161688,30,"R",28,"R",0,"R",6,"R",16,"R",6,"R",0,"R",0
161688,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
161688,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
161767, 0,"R",262,"R",81,"R",83,"R",82,"R",15,"R",0,"R",1
161767,10,"R",262,"R",81,"R",83,"R",82,"R",15,"R",0,"R",1
161767,20,"R",122,"R",73,"R",40,"R",7,"R",2,"R",0,"R",0
161767,30,"R",25,"R",3,"R",12,"R",9,"R",1,"R",0,"R",0
161767,40,"R",115,"R",5,"R",31,"R",66,"R",12,"R",0,"R",1
161767,41,"R",44,"R",5,"R",28,"R",11,"R",0,"R",0,"R",0
161767,43,"R",71,"R",0,"R",3,"R",55,"R",12,"R",0,"R",1
161864, 0,"R",107,"R",17,"R",25,"R",64,"R",1,"R",0,"R",0
161864,10,"R",107,"R",17,"R",25,"R",64,"R",1,"R",0,"R",0
161864,40,"R",107,"R",17,"R",25,"R",64,"R",1,"R",0,"R",0
161864,42,"R",107,"R",17,"R",25,"R",64,"R",1,"R",0,"R",0
161873, 0,"R",201,"R",55,"R",59,"R",54,"R",0,"R",33,"R",0
161873,10,"R",201,"R",55,"R",59,"R",54,"R",0,"R",33,"R",0
161873,20,"R",111,"R",54,"R",56,"R",1,"R",0,"R",0,"R",0
161873,30,"R",53,"R",1,"R",3,"R",49,"R",0,"R",0,"R",0
161873,40,"R",37,"R",0,"R",0,"R",4,"R",0,"R",33,"R",0
161873,41,"R",20,"R",0,"R",0,"R",4,"R",0,"R",16,"R",0
161873,42,"R",17,"R",0,"R",0,"R",0,"R",0,"R",17,"R",0
162007, 0,"R",220,"R",37,"R",53,"R",85,"R",7,"R",38,"R",0
162007,10,"R",220,"R",37,"R",53,"R",85,"R",7,"R",38,"R",0
162007,20,"R",90,"R",37,"R",35,"R",18,"R",0,"R",0,"R",0
162007,30,"R",58,"R",0,"R",12,"R",45,"R",1,"R",0,"R",0
162007,40,"R",72,"R",0,"R",6,"R",22,"R",6,"R",38,"R",0
162007,41,"R",42,"R",0,"R",6,"R",22,"R",6,"R",8,"R",0
162007,42,"R",30,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0
162061, 0,"R",14,"R",8,"R",3,"R",3,"R",0,"R",0,"R",0
162061,10,"R",14,"R",8,"R",3,"R",3,"R",0,"R",0,"R",0
162061,40,"R",14,"R",8,"R",3,"R",3,"R",0,"R",0,"R",0
162061,42,"R",14,"R",8,"R",3,"R",3,"R",0,"R",0,"R",0
162104, 0,"R",49,"R",22,"R",8,"R",18,"R",1,"R",0,"R",0
162104,10,"R",49,"R",22,"R",8,"R",18,"R",1,"R",0,"R",0
162104,20,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
162104,40,"R",47,"R",21,"R",7,"R",18,"R",1,"R",0,"R",0
162104,42,"R",5,"R",2,"R",0,"R",3,"R",0,"R",0,"R",0
162104,43,"R",42,"R",19,"R",7,"R",15,"R",1,"R",0,"R",0
162122, 0,"R",125,"R",83,"R",22,"R",17,"R",3,"R",0,"R",0
162122,10,"R",125,"R",83,"R",22,"R",17,"R",3,"R",0,"R",0
162122,20,"R",83,"R",81,"R",2,"R",0,"R",0,"R",0,"R",0
162122,30,"R",7,"R",1,"R",4,"R",2,"R",0,"R",0,"R",0
162122,40,"R",35,"R",1,"R",16,"R",15,"R",3,"R",0,"R",0
162122,42,"R",5,"R",0,"R",4,"R",1,"R",0,"R",0,"R",0
162122,43,"R",30,"R",1,"R",12,"R",14,"R",3,"R",0,"R",0
162168, 0,"R",54,"R",6,"R",16,"R",15,"R",15,"R",1,"R",1
162168,10,"R",54,"R",6,"R",16,"R",15,"R",15,"R",1,"R",1
162168,40,"R",54,"R",6,"R",16,"R",15,"R",15,"R",1,"R",1
162168,41,"R",38,"R",6,"R",11,"R",9,"R",11,"R",1,"R",0
162168,42,"R",14,"R",0,"R",5,"R",5,"R",4,"R",0,"R",0
162168,43,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1
162210, 0,"R",44,"R",17,"R",15,"R",10,"R",2,"R",0,"R",0
162210,10,"R",44,"R",17,"R",15,"R",10,"R",2,"R",0,"R",0
162210,40,"R",44,"R",17,"R",15,"R",10,"R",2,"R",0,"R",0
162210,42,"R",44,"R",17,"R",15,"R",10,"R",2,"R",0,"R",0
162283, 0,"R",128,"R",22,"R",39,"R",56,"R",11,"R",0,"R",0
162283,10,"R",128,"R",22,"R",39,"R",56,"R",11,"R",0,"R",0
162283,20,"R",83,"R",22,"R",36,"R",25,"R",0,"R",0,"R",0
162283,30,"R",34,"R",0,"R",3,"R",30,"R",1,"R",0,"R",0
162283,40,"R",11,"R",0,"R",0,"R",1,"R",10,"R",0,"R",0
162283,43,"R",11,"R",0,"R",0,"R",1,"R",10,"R",0,"R",0
162557, 0,"R",102,"R",16,"R",28,"R",58,"R",0,"R",0,"R",0
162557,10,"R",102,"R",16,"R",28,"R",58,"R",0,"R",0,"R",0
162557,40,"R",102,"R",16,"R",28,"R",58,"R",0,"R",0,"R",0
162557,43,"R",102,"R",16,"R",28,"R",58,"R",0,"R",0,"R",0
162584, 0,"R",248,"R",78,"R",59,"R",74,"R",4,"R",33,"R",0
162584,10,"R",248,"R",78,"R",59,"R",74,"R",4,"R",33,"R",0
162584,20,"R",150,"R",78,"R",59,"R",13,"R",0,"R",0,"R",0
162584,30,"R",65,"R",0,"R",0,"R",61,"R",4,"R",0,"R",0
162584,40,"R",33,"R",0,"R",0,"R",0,"R",0,"R",33,"R",0
162584,42,"R",26,"R",0,"R",0,"R",0,"R",0,"R",26,"R",0
162584,43,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
162609, 0,"R",23,"R",9,"R",6,"R",8,"R",0,"R",0,"R",0
162609,10,"R",23,"R",9,"R",6,"R",8,"R",0,"R",0,"R",0
162609,20,"R",10,"R",9,"R",1,"R",0,"R",0,"R",0,"R",0
162609,30,"R",13,"R",0,"R",5,"R",8,"R",0,"R",0,"R",0
162654, 0,"R",139,"R",24,"R",50,"R",47,"R",10,"R",1,"R",7
162654,10,"R",139,"R",24,"R",50,"R",47,"R",10,"R",1,"R",7
162654,20,"R",70,"R",24,"R",46,"R",0,"R",0,"R",0,"R",0
162654,30,"R",23,"R",0,"R",1,"R",22,"R",0,"R",0,"R",0
162654,40,"R",46,"R",0,"R",3,"R",25,"R",10,"R",1,"R",7
162654,42,"R",46,"R",0,"R",3,"R",25,"R",10,"R",1,"R",7
162681, 0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
162681,10,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
162681,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
162681,41,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
162690, 0,"R",80,"R",12,"R",11,"R",33,"R",23,"R",0,"R",1
162690,10,"R",80,"R",12,"R",11,"R",33,"R",23,"R",0,"R",1
162690,20,"R",37,"R",12,"R",10,"R",15,"R",0,"R",0,"R",0
162690,30,"R",42,"R",0,"R",1,"R",18,"R",23,"R",0,"R",0
162690,40,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
162690,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
162706, 0,"R",101,"R",16,"R",20,"R",27,"R",0,"R",0,"R",38
162706,10,"R",101,"R",16,"R",20,"R",27,"R",0,"R",0,"R",38
162706,20,"R",38,"R",16,"R",15,"R",7,"R",0,"R",0,"R",0
162706,30,"R",21,"R",0,"R",2,"R",19,"R",0,"R",0,"R",0
162706,40,"R",42,"R",0,"R",3,"R",1,"R",0,"R",0,"R",38
162706,41,"R",32,"R",0,"R",3,"R",1,"R",0,"R",0,"R",28
162706,43,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
162760, 0,"R",100,"R",30,"R",37,"R",32,"R",1,"R",0,"R",0
162760,10,"R",100,"R",30,"R",37,"R",32,"R",1,"R",0,"R",0
162760,20,"R",58,"R",30,"R",28,"R",0,"R",0,"R",0,"R",0
162760,30,"R",34,"R",0,"R",8,"R",26,"R",0,"R",0,"R",0
162760,40,"R",8,"R",0,"R",1,"R",6,"R",1,"R",0,"R",0
162760,41,"R",6,"R",0,"R",1,"R",4,"R",1,"R",0,"R",0
162760,42,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
162779, 0,"R",193,"R",55,"R",56,"R",57,"R",25,"R",0,"R",0
162779,10,"R",193,"R",55,"R",56,"R",57,"R",25,"R",0,"R",0
162779,40,"R",193,"R",55,"R",56,"R",57,"R",25,"R",0,"R",0
162779,41,"R",193,"R",55,"R",56,"R",57,"R",25,"R",0,"R",0
162928, 0,"R",3800,"R",930,"R",690,"R",1144,"R",222,"R",196,"R",618
162928,10,"R",3800,"R",930,"R",690,"R",1144,"R",222,"R",196,"R",618
162928,20,"R",953,"R",899,"R",54,"R",0,"R",0,"R",0,"R",0
162928,30,"R",1907,"R",5,"R",606,"R",1102,"R",194,"R",0,"R",0
162928,40,"R",940,"R",26,"R",30,"R",42,"R",28,"R",196,"R",618
162928,41,"R",353,"R",24,"R",23,"R",30,"R",2,"R",73,"R",201
162928,42,"R",587,"R",2,"R",7,"R",12,"R",26,"R",123,"R",417
163028, 0,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
163028,10,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
163028,40,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
163028,41,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
163046, 0,"R",372,"R",86,"R",94,"R",95,"R",97,"R",0,"R",0
163046,10,"R",372,"R",86,"R",94,"R",95,"R",97,"R",0,"R",0
163046,20,"R",183,"R",86,"R",93,"R",4,"R",0,"R",0,"R",0
163046,30,"R",91,"R",0,"R",1,"R",90,"R",0,"R",0,"R",0
163046,40,"R",98,"R",0,"R",0,"R",1,"R",97,"R",0,"R",0
163046,42,"R",98,"R",0,"R",0,"R",1,"R",97,"R",0,"R",0
163204, 0,"R",145,"R",112,"R",30,"R",3,"R",0,"R",0,"R",0
163204,10,"R",145,"R",112,"R",30,"R",3,"R",0,"R",0,"R",0
163204,40,"R",145,"R",112,"R",30,"R",3,"R",0,"R",0,"R",0
163204,42,"R",90,"R",69,"R",19,"R",2,"R",0,"R",0,"R",0
163204,43,"R",55,"R",43,"R",11,"R",1,"R",0,"R",0,"R",0
163259, 0,"R",1716,"R",382,"R",352,"R",813,"R",160,"R",0,"R",9
163259,10,"R",1716,"R",382,"R",352,"R",813,"R",160,"R",0,"R",9
163259,20,"R",376,"R",271,"R",102,"R",1,"R",0,"R",0,"R",2
163259,30,"R",132,"R",10,"R",37,"R",85,"R",0,"R",0,"R",0
163259,40,"R",1208,"R",101,"R",213,"R",727,"R",160,"R",0,"R",7
163259,42,"R",1203,"R",101,"R",213,"R",727,"R",160,"R",0,"R",2
163259,43,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
163268, 0,"R",529,"R",157,"R",151,"R",113,"R",12,"R",96,"R",0
163268,10,"R",529,"R",157,"R",151,"R",113,"R",12,"R",96,"R",0
163268,20,"R",283,"R",145,"R",137,"R",1,"R",0,"R",0,"R",0
163268,30,"R",108,"R",0,"R",9,"R",99,"R",0,"R",0,"R",0
163268,40,"R",138,"R",12,"R",5,"R",13,"R",12,"R",96,"R",0
163268,42,"R",25,"R",3,"R",2,"R",4,"R",6,"R",10,"R",0
163268,43,"R",113,"R",9,"R",3,"R",9,"R",6,"R",86,"R",0
163286, 0,"R",1813,"R",691,"R",443,"R",383,"R",9,"R",287,"R",0
163286,10,"R",1813,"R",691,"R",443,"R",383,"R",9,"R",287,"R",0
163286,20,"R",1081,"R",664,"R",416,"R",1,"R",0,"R",0,"R",0
163286,30,"R",295,"R",0,"R",6,"R",289,"R",0,"R",0,"R",0
163286,40,"R",437,"R",27,"R",21,"R",93,"R",9,"R",287,"R",0
163286,42,"R",141,"R",6,"R",5,"R",68,"R",6,"R",56,"R",0
163286,43,"R",296,"R",21,"R",16,"R",25,"R",3,"R",231,"R",0
163295, 0,"R",160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160
163295,10,"R",160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160
163295,40,"R",160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160
163295,41,"R",149,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149
163295,42,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
163338, 0,"R",230,"R",37,"R",69,"R",70,"R",2,"R",51,"R",1
163338,10,"R",230,"R",37,"R",69,"R",70,"R",2,"R",51,"R",1
163338,20,"R",99,"R",36,"R",55,"R",8,"R",0,"R",0,"R",0
163338,30,"R",61,"R",0,"R",9,"R",50,"R",2,"R",0,"R",0
163338,40,"R",70,"R",1,"R",5,"R",12,"R",0,"R",51,"R",1
163338,42,"R",20,"R",1,"R",3,"R",6,"R",0,"R",9,"R",1
163338,43,"R",50,"R",0,"R",2,"R",6,"R",0,"R",42,"R",0
163426, 0,"R",505,"R",289,"R",135,"R",74,"R",6,"R",0,"R",1
163426,10,"R",505,"R",289,"R",135,"R",74,"R",6,"R",0,"R",1
163426,20,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
163426,40,"R",501,"R",285,"R",135,"R",74,"R",6,"R",0,"R",1
163426,42,"R",501,"R",285,"R",135,"R",74,"R",6,"R",0,"R",1
163453, 0,"R",406,"R",67,"R",139,"R",97,"R",4,"R",99,"R",0
163453,10,"R",406,"R",67,"R",139,"R",97,"R",4,"R",99,"R",0
163453,20,"R",198,"R",64,"R",123,"R",11,"R",0,"R",0,"R",0
163453,30,"R",106,"R",3,"R",15,"R",83,"R",1,"R",4,"R",0
163453,40,"R",102,"R",0,"R",1,"R",3,"R",3,"R",95,"R",0
163453,41,"R",47,"R",0,"R",1,"R",3,"R",3,"R",40,"R",0
163453,43,"R",55,"R",0,"R",0,"R",0,"R",0,"R",55,"R",0
163462, 0,"R",128,"R",19,"R",44,"R",50,"R",1,"R",14,"R",0
163462,10,"R",128,"R",19,"R",44,"R",50,"R",1,"R",14,"R",0
163462,20,"R",51,"R",18,"R",33,"R",0,"R",0,"R",0,"R",0
163462,30,"R",40,"R",1,"R",3,"R",36,"R",0,"R",0,"R",0
163462,40,"R",37,"R",0,"R",8,"R",14,"R",1,"R",14,"R",0
163462,41,"R",19,"R",0,"R",7,"R",8,"R",1,"R",3,"R",0
163462,42,"R",17,"R",0,"R",1,"R",5,"R",0,"R",11,"R",0
163462,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
163532, 0,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0
163532,10,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0
163532,40,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0
163532,41,"R",12,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0
163578, 0,"R",119,"R",25,"R",32,"R",61,"R",1,"R",0,"R",0
163578,10,"R",119,"R",25,"R",32,"R",61,"R",1,"R",0,"R",0
163578,20,"R",31,"R",20,"R",10,"R",1,"R",0,"R",0,"R",0
163578,30,"R",34,"R",2,"R",4,"R",28,"R",0,"R",0,"R",0
163578,40,"R",54,"R",3,"R",18,"R",32,"R",1,"R",0,"R",0
163578,42,"R",54,"R",3,"R",18,"R",32,"R",1,"R",0,"R",0
163657, 0,"R",233,"R",86,"R",105,"R",42,"R",0,"R",0,"R",0
163657,10,"R",233,"R",86,"R",105,"R",42,"R",0,"R",0,"R",0
163657,20,"R",110,"R",69,"R",39,"R",2,"R",0,"R",0,"R",0
163657,30,"R",92,"R",12,"R",50,"R",30,"R",0,"R",0,"R",0
163657,40,"R",31,"R",5,"R",16,"R",10,"R",0,"R",0,"R",0
163657,42,"R",31,"R",5,"R",16,"R",10,"R",0,"R",0,"R",0
163736, 0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
163736,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
163851, 0,"R",414,"R",104,"R",126,"R",89,"R",8,"R",87,"R",0
163851,10,"R",414,"R",104,"R",126,"R",89,"R",8,"R",87,"R",0
163851,20,"R",242,"R",104,"R",125,"R",13,"R",0,"R",0,"R",0
163851,30,"R",85,"R",0,"R",1,"R",76,"R",8,"R",0,"R",0
163851,40,"R",87,"R",0,"R",0,"R",0,"R",0,"R",87,"R",0
163851,41,"R",49,"R",0,"R",0,"R",0,"R",0,"R",49,"R",0
163851,42,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
163851,43,"R",31,"R",0,"R",0,"R",0,"R",0,"R",31,"R",0
163912, 0,"R",146,"R",49,"R",48,"R",47,"R",1,"R",1,"R",0
163912,10,"R",146,"R",49,"R",48,"R",47,"R",1,"R",1,"R",0
163912,20,"R",96,"R",49,"R",47,"R",0,"R",0,"R",0,"R",0
163912,30,"R",25,"R",0,"R",0,"R",25,"R",0,"R",0,"R",0
163912,40,"R",25,"R",0,"R",1,"R",22,"R",1,"R",1,"R",0
163912,41,"R",23,"R",0,"R",1,"R",20,"R",1,"R",1,"R",0
163912,42,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
163976, 0,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58
163976,10,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58
163976,20,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
163976,30,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
164058, 0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
164058,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
164076, 0,"R",895,"R",199,"R",226,"R",235,"R",15,"R",220,"R",0
164076,10,"R",895,"R",199,"R",226,"R",235,"R",15,"R",220,"R",0
164076,20,"R",407,"R",197,"R",205,"R",5,"R",0,"R",0,"R",0
164076,30,"R",188,"R",0,"R",3,"R",183,"R",2,"R",0,"R",0
164076,40,"R",300,"R",2,"R",18,"R",47,"R",13,"R",220,"R",0
164076,42,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
164076,43,"R",298,"R",1,"R",18,"R",46,"R",13,"R",220,"R",0
164085, 0,"R",25,"R",2,"R",5,"R",5,"R",5,"R",0,"R",8
164085,10,"R",25,"R",2,"R",5,"R",5,"R",5,"R",0,"R",8
164085,40,"R",25,"R",2,"R",5,"R",5,"R",5,"R",0,"R",8
164085,41,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
164085,42,"R",22,"R",1,"R",4,"R",5,"R",4,"R",0,"R",8
164085,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
164155, 0,"R",363,"R",136,"R",110,"R",91,"R",26,"R",0,"R",0
164155,10,"R",363,"R",136,"R",110,"R",91,"R",26,"R",0,"R",0
164155,20,"R",220,"R",110,"R",110,"R",0,"R",0,"R",0,"R",0
164155,30,"R",89,"R",0,"R",0,"R",89,"R",0,"R",0,"R",0
164155,40,"R",54,"R",26,"R",0,"R",2,"R",26,"R",0,"R",0
164155,41,"R",37,"R",10,"R",0,"R",1,"R",26,"R",0,"R",0
164155,42,"R",17,"R",16,"R",0,"R",1,"R",0,"R",0,"R",0
164173, 0,"R",144,"R",33,"R",34,"R",62,"R",5,"R",10,"R",0
164173,10,"R",144,"R",33,"R",34,"R",62,"R",5,"R",10,"R",0
164173,40,"R",144,"R",33,"R",34,"R",62,"R",5,"R",10,"R",0
164173,41,"R",94,"R",31,"R",30,"R",28,"R",5,"R",0,"R",0
164173,42,"R",50,"R",2,"R",4,"R",34,"R",0,"R",10,"R",0
164216, 0,"R",100,"R",12,"R",46,"R",34,"R",7,"R",1,"R",0
164216,10,"R",100,"R",12,"R",46,"R",34,"R",7,"R",1,"R",0
164216,20,"R",58,"R",12,"R",45,"R",1,"R",0,"R",0,"R",0
164216,30,"R",32,"R",0,"R",1,"R",31,"R",0,"R",0,"R",0
164216,40,"R",10,"R",0,"R",0,"R",2,"R",7,"R",1,"R",0
164216,41,"R",10,"R",0,"R",0,"R",2,"R",7,"R",1,"R",0
164270, 0,"R",135,"R",39,"R",42,"R",27,"R",1,"R",24,"R",2
164270,10,"R",133,"R",39,"R",42,"R",27,"R",1,"R",24,"R",0
164270,20,"R",80,"R",38,"R",42,"R",0,"R",0,"R",0,"R",0
164270,30,"R",23,"R",0,"R",0,"R",21,"R",1,"R",1,"R",0
164270,40,"R",30,"R",1,"R",0,"R",6,"R",0,"R",23,"R",0
164270,42,"R",30,"R",1,"R",0,"R",6,"R",0,"R",23,"R",0
164270,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
164313, 0,"R",69,"R",9,"R",17,"R",31,"R",12,"R",0,"R",0
164313,10,"R",69,"R",9,"R",17,"R",31,"R",12,"R",0,"R",0
