unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
"184782","9",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"3",10,"1",10,"1",10,"1",10,"6",10,"3",13,"0",13,"0",10,"11",10,"5","1"
"184782","10",13,"0",13,"0",10,"7",10,"5",13,"0",10,"1",10,"5",10,"2",10,"3",10,"1",10,"39",10,"39",13,"0",13,"0",10,"54",10,"48","1"
"184782","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184782","14",13,"0",13,"0",10,"8",10,"5",13,"0",10,"1",10,"8",10,"3",10,"4",10,"2",10,"45",10,"43",13,"0",13,"0",10,"65",10,"54","1"
"184782","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"184782","17",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8",10,"9",13,"0",13,"0",10,"9",10,"9","1"
"184782","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"4",13,"0",13,"0",10,"7",10,"4","1"
"184782","21",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"16",10,"13",13,"0",13,"0",10,"17",10,"13","1"
"184782","22",13,"0",13,"0",10,"26",10,"8",10,"1",10,"2",10,"22",10,"13",10,"8",10,"7",10,"172",10,"124",13,"0",13,"0",10,"229",10,"154","1"
"184791","1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"11",10,"2",10,"0",10,"0",10,"12",10,"3","1"
"184791","2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"6",10,"3",10,"0",10,"0",10,"7",10,"3","1"
"184791","3",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"14",10,"5",10,"0",10,"0",10,"15",10,"7","1"
"184791","4",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"2",10,"4",10,"0",10,"0",10,"3",10,"4","1"
"184791","7",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"3",10,"1",10,"0",10,"1",10,"33",10,"14",10,"0",10,"0",10,"37",10,"17","1"
"184791","10",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"1",10,"1","1"
"184791","11",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"1",10,"0",10,"0",10,"2",10,"1","1"
"184791","14",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"2",10,"0",10,"0",10,"3",10,"2","1"
"184791","22",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"3",10,"1",10,"0",10,"1",10,"36",10,"16",10,"0",10,"0",10,"40",10,"19","1"
"184995","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"6",10,"2",13,"0",13,"0",10,"7",10,"2","1"
"184995","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"6",10,"4",13,"0",13,"0",10,"7",10,"4","1"
"184995","3",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"2",10,"1",10,"1",10,"2",10,"4",10,"2",13,"0",13,"0",10,"7",10,"6","1"
"184995","4",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"5",13,"0",13,"0",10,"4",10,"8","1"
"184995","7",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",10,"4",10,"1",10,"1",10,"2",10,"20",10,"13",13,"0",13,"0",10,"25",10,"20","1"
"184995","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"184995","11",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"2",13,"0",13,"0",10,"2",10,"6",10,"8",13,"0",13,"0",10,"9",10,"11","1"
"184995","14",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"2",13,"0",10,"1",10,"2",10,"6",10,"8",13,"0",13,"0",10,"10",10,"11","1"
"184995","22",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",10,"6",10,"1",10,"2",10,"4",10,"26",10,"21",13,"0",13,"0",10,"35",10,"31","1"
"185129","1",13,"0",13,"0",10,"2",10,"5",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",10,"50",10,"24",13,"0",13,"0",10,"53",10,"30","1"
"185129","2",13,"0",13,"0",10,"4",10,"5",13,"0",13,"0",10,"2",10,"1",10,"2",10,"3",10,"20",10,"14",13,"0",13,"0",10,"28",10,"23","1"
"185129","3",13,"0",13,"0",10,"5",10,"4",13,"0",13,"0",10,"1",10,"2",10,"2",10,"2",10,"13",10,"14",13,"0",13,"0",10,"21",10,"22","1"
"185129","7",13,"0",13,"0",10,"11",10,"14",13,"0",13,"0",10,"3",10,"3",10,"5",10,"6",10,"83",10,"52",13,"0",13,"0",10,"102",10,"75","1"
"185129","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"1","1"
"185129","9",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"5",10,"4",13,"0",13,"0",10,"8",10,"9","1"
"185129","10",13,"0",13,"0",10,"1",10,"3",13,"0",13,"0",10,"2",10,"3",10,"1",10,"2",10,"16",10,"10",13,"0",13,"0",10,"20",10,"18","1"
"185129","14",13,"0",13,"0",10,"3",10,"6",13,"0",13,"0",10,"3",10,"5",10,"1",10,"3",10,"22",10,"14",13,"0",13,"0",10,"29",10,"28","1"
"185129","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",13,"0","1"
"185129","17",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",10,"2",10,"4","1"
"185129","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",10,"1","1"
"185129","21",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"6",10,"3",13,"0",13,"0",10,"6",10,"5","1"
"185129","22",13,"0",13,"0",10,"14",10,"21",13,"0",13,"0",10,"6",10,"9",10,"6",10,"9",10,"111",10,"69",13,"0",13,"0",10,"137",10,"108","1"
"185244","18",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"4",10,"7",13,"0",13,"0",10,"8",10,"11","1"
"185244","21",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"4",10,"7",13,"0",13,"0",10,"8",10,"11","1"
"185244","22",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"4",10,"7",13,"0",13,"0",10,"8",10,"11","1"
"185262","1",13,"0",13,"0",10,"7",10,"9",13,"0",13,"0",10,"6",10,"1",10,"7",10,"3",10,"75",10,"44",13,"0",13,"0",10,"95",10,"57","1"
"185262","2",13,"0",13,"0",10,"4",10,"3",13,"0",13,"0",10,"3",10,"2",10,"4",10,"1",10,"36",10,"39",13,"0",13,"0",10,"47",10,"45","1"
"185262","3",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",13,"0",10,"3",10,"4",10,"2",10,"11",10,"11",13,"0",13,"0",10,"17",10,"18","1"
"185262","4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"185262","7",13,"0",13,"0",10,"13",10,"14",13,"0",13,"0",10,"9",10,"6",10,"15",10,"6",10,"123",10,"94",13,"0",13,"0",10,"160",10,"120","1"
"185262","9",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"2",10,"2","1"
"185262","10",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",10,"9",10,"7",10,"1",10,"2",10,"23",10,"39",10,"1",13,"0",10,"35",10,"53","1"
"185262","14",13,"0",13,"0",10,"1",10,"6",13,"0",13,"0",10,"9",10,"7",10,"1",10,"2",10,"25",10,"40",10,"1",13,"0",10,"37",10,"55","1"
"185262","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",10,"2","1"
"185262","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2","1"
"185262","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",10,"4","1"
"185262","22",13,"0",13,"0",10,"14",10,"20",13,"0",13,"0",10,"18",10,"15",10,"17",10,"8",10,"148",10,"136",10,"1",13,"0",10,"198",10,"179","1"
"185509","1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"24",10,"12",13,"0",13,"0",10,"26",10,"13","1"
"185509","2",13,"0",13,"0",10,"2",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"13",10,"9",13,"0",13,"0",10,"15",10,"12","1"
"185509","3",13,"0",13,"0",10,"1",10,"3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"8",13,"0",13,"0",10,"7",10,"11","1"
"185509","7",13,"0",13,"0",10,"3",10,"6",13,"0",13,"0",10,"1",13,"0",10,"1",10,"1",10,"43",10,"29",13,"0",13,"0",10,"48",10,"36","1"
"185509","10",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"7",10,"10",13,"0",13,"0",10,"8",10,"11","1"
"185509","11",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7",10,"4",13,"0",13,"0",10,"7",10,"5","1"
"185509","14",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"14",10,"14",13,"0",13,"0",10,"15",10,"16","1"
"185509","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"185509","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"185509","22",13,"0",13,"0",10,"4",10,"7",13,"0",13,"0",10,"1",10,"1",10,"1",10,"1",10,"57",10,"44",13,"0",13,"0",10,"63",10,"53","1"
"185536","1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"17",10,"22",13,"0",13,"0",10,"17",10,"23","1"
"185536","2",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"23",10,"22",13,"0",13,"0",10,"26",10,"25","1"
"185536","3",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",10,"23",10,"37",13,"0",13,"0",10,"25",10,"41","1"
"185536","4",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",10,"2",10,"3",13,"0",13,"0",10,"4",10,"5","1"
"185536","7",13,"0",13,"0",10,"4",10,"5",13,"0",13,"0",10,"1",10,"2",10,"2",10,"3",10,"65",10,"84",13,"0",13,"0",10,"72",10,"94","1"
"185536","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"3","1"
"185536","11",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"5",10,"12",13,"0",13,"0",10,"6",10,"13","1"
"185536","14",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"5",10,"14",13,"0",13,"0",10,"6",10,"16","1"
"185536","22",13,"0",13,"0",10,"4",10,"6",13,"0",13,"0",10,"2",10,"3",10,"2",10,"3",10,"70",10,"98",13,"0",13,"0",10,"78",10,"110","1"
"185572","1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"22",10,"5",10,"0",10,"0",10,"23",10,"5","1"
"185572","2",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"3",10,"2",10,"0",10,"1",10,"26",10,"21",10,"0",10,"0",10,"29",10,"25","1"
"185572","7",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"4",10,"2",10,"0",10,"1",10,"48",10,"26",10,"0",10,"0",10,"52",10,"30","1"
"185572","8",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"185572","9",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"1","1"
"185572","10",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"2",10,"2",10,"2",10,"1",10,"18",10,"17",10,"0",10,"0",10,"23",10,"20","1"
"185572","14",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"2",10,"3",10,"2",10,"1",10,"20",10,"17",10,"0",10,"0",10,"25",10,"21","1"
"185572","16",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6",10,"2",10,"0",10,"0",10,"6",10,"2","1"
"185572","17",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"1",10,"2",10,"0",10,"1",10,"12",10,"19",10,"0",10,"0",10,"14",10,"23","1"
"185572","18",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12",10,"32",10,"0",10,"0",10,"13",10,"33","1"
"185572","21",10,"0",10,"0",10,"2",10,"2",10,"0",10,"0",10,"1",10,"2",10,"0",10,"1",10,"30",10,"53",10,"0",10,"0",10,"33",10,"58","1"
"185572","22",10,"0",10,"0",10,"3",10,"3",10,"0",10,"0",10,"7",10,"7",10,"2",10,"3",10,"98",10,"96",10,"0",10,"0",10,"110",10,"109","1"
"185590","1",13,"0",13,"0",10,"5",10,"2",13,"0",10,"1",10,"11",10,"3",10,"4",13,"0",10,"82",10,"48",13,"0",13,"0",10,"102",10,"54","1"
"185590","2",13,"0",13,"0",10,"4",10,"4",13,"0",13,"0",10,"6",10,"2",10,"2",10,"2",10,"48",10,"26",13,"0",13,"0",10,"60",10,"34","1"
"185590","3",13,"0",13,"0",10,"3",10,"3",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",10,"18",10,"10",13,"0",13,"0",10,"23",10,"15","1"
"185590","4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",13,"0","1"
"185590","7",13,"0",13,"0",10,"12",10,"9",13,"0",10,"1",10,"17",10,"5",10,"8",10,"4",10,"150",10,"84",13,"0",13,"0",10,"187",10,"103","1"
"185590","8",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",10,"2",13,"0",13,"0",10,"1",10,"3","1"
"185590","9",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"2",13,"0",10,"1",10,"1",10,"10",10,"10",13,"0",13,"0",10,"14",10,"13","1"
"185590","10",10,"1",10,"1",10,"3",10,"5",13,"0",13,"0",10,"8",10,"2",10,"7",10,"6",10,"30",10,"31",13,"0",13,"0",10,"49",10,"45","1"
"185590","14",10,"1",10,"1",10,"4",10,"7",13,"0",13,"0",10,"10",10,"2",10,"9",10,"8",10,"40",10,"43",13,"0",13,"0",10,"64",10,"61","1"
"185590","15",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1","1"
"185590","17",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",10,"7",10,"3",13,"0",13,"0",10,"9",10,"5","1"
"185590","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",10,"3",10,"5",13,"0",13,"0",10,"4",10,"6","1"
"185590","21",10,"1",10,"2",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"2",10,"10",10,"8",13,"0",13,"0",10,"14",10,"12","1"
"185590","22",10,"2",10,"3",10,"17",10,"16",13,"0",10,"1",10,"27",10,"7",10,"19",10,"14",10,"200",10,"135",13,"0",13,"0",10,"265",10,"176","1"
"185758","1",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"4",13,"0","1"
"185758","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"185758","7",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"1",13,"0",13,"0",10,"5",10,"1","1"
"185758","9",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"185758","14",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"185758","16",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"185758","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"185758","22",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"5",10,"3",13,"0",13,"0",10,"7",10,"3","1"
"185828","1",10,"1",13,"0",10,"1",13,"0",10,"1",13,"0",10,"24",13,"0",10,"2",13,"0",10,"82",10,"15",10,"5",13,"0",10,"116",10,"15","1"
"185828","2",10,"1",13,"0",10,"6",10,"1",13,"0",13,"0",10,"16",13,"0",10,"1",10,"1",10,"53",10,"9",13,"0",13,"0",10,"77",10,"11","1"
"185828","3",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",10,"2",13,"0",13,"0",10,"3",10,"2","1"
"185828","7",10,"2",13,"0",10,"7",10,"1",10,"1",13,"0",10,"40",13,"0",10,"3",10,"1",10,"138",10,"26",10,"5",13,"0",10,"196",10,"28","1"
"185828","8",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"4",13,"0","1"
"185828","9",10,"4",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"3",10,"1",10,"2",10,"1",10,"10",10,"2","1"
"185828","10",10,"20",13,"0",10,"1",10,"4",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",10,"22",10,"9",10,"7",10,"1",10,"51",10,"19","1"
"185828","14",10,"25",13,"0",10,"2",10,"4",13,"0",13,"0",10,"1",10,"5",10,"1",13,"0",10,"26",10,"10",10,"10",10,"2",10,"65",10,"21","1"
"185828","19",10,"3",10,"1",13,"0",13,"0",13,"0",13,"0",10,"3",10,"1",13,"0",13,"0",10,"28",10,"12",10,"6",10,"1",10,"40",10,"15","1"
"185828","20",10,"14",10,"2",13,"0",13,"0",13,"0",13,"0",10,"16",10,"1",13,"0",13,"0",10,"48",10,"6",10,"17",10,"4",10,"95",10,"13","1"
"185828","21",10,"17",10,"3",13,"0",13,"0",13,"0",13,"0",10,"19",10,"2",13,"0",13,"0",10,"76",10,"18",10,"23",10,"5",10,"135",10,"28","1"
"185828","22",10,"44",10,"3",10,"9",10,"5",10,"1",13,"0",10,"60",10,"7",10,"4",10,"1",10,"240",10,"54",10,"38",10,"7",10,"396",10,"77","1"
"185873","1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"20",10,"16",13,"0",13,"0",10,"20",10,"16","1"
"185873","2",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"13",10,"12",13,"0",13,"0",10,"16",10,"12","1"
"185873","3",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",10,"12",10,"19",13,"0",13,"0",10,"12",10,"22","1"
"185873","4",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"3",13,"0","1"
"185873","7",13,"0",13,"0",10,"2",10,"1",13,"0",10,"1",10,"2",13,"0",13,"0",10,"1",10,"47",10,"47",13,"0",13,"0",10,"51",10,"50","1"
"185873","9",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"185873","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",10,"1",10,"4","1"
"185873","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",10,"5",13,"0",13,"0",10,"4",10,"5","1"
"185873","14",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"10",13,"0",13,"0",10,"5",10,"10","1"
"185873","22",13,"0",13,"0",10,"2",10,"1",13,"0",10,"1",10,"2",13,"0",13,"0",10,"1",10,"52",10,"57",13,"0",13,"0",10,"56",10,"60","1"
"186034","1",13,"0",13,"0",10,"2",10,"1",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"6",10,"3",13,"0",13,"0",10,"8",10,"6","1"
"186034","2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"2",10,"11",13,"0",13,"0",10,"4",10,"11","1"
"186034","3",13,"0",13,"0",13,"0",10,"6",13,"0",13,"0",13,"0",10,"1",10,"2",10,"2",10,"7",10,"11",13,"0",13,"0",10,"9",10,"20","1"
"186034","7",13,"0",13,"0",10,"2",10,"7",13,"0",13,"0",13,"0",10,"3",10,"4",10,"2",10,"15",10,"25",13,"0",13,"0",10,"21",10,"37","1"
"186034","10",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"1",13,"0",10,"1",13,"0",10,"5",10,"2",13,"0",13,"0",10,"9",10,"2","1"
"186034","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",10,"4",10,"8",13,"0",13,"0",10,"5",10,"9","1"
"186034","14",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",10,"1",10,"9",10,"10",13,"0",13,"0",10,"14",10,"11","1"
"186034","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"186034","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"186034","22",13,"0",13,"0",10,"4",10,"7",13,"0",13,"0",10,"2",10,"3",10,"5",10,"3",10,"24",10,"36",13,"0",13,"0",10,"35",10,"49","1"
"186122","1",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"23",10,"5",13,"0",13,"0",10,"28",10,"5","1"
"186122","2",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"4",13,"0",13,"0",10,"7",10,"4","1"
"186122","7",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"28",10,"9",13,"0",13,"0",10,"35",10,"9","1"
"186122","10",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",10,"2",10,"3","1"
"186122","11",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1","1"
"186122","14",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"2",10,"3",13,"0",13,"0",10,"2",10,"4","1"
"186122","17",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"186122","21",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"186122","22",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"2",10,"1",10,"1",13,"0",10,"31",10,"12",13,"0",13,"0",10,"38",10,"13","1"
"186131","1",10,"11",13,"0",10,"9",10,"4",13,"0",13,"0",10,"25",10,"1",10,"9",10,"1",10,"316",10,"54",10,"2",10,"2",10,"372",10,"62","1"
"186131","2",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",13,"0",10,"1",13,"0",10,"28",10,"23",13,"0",13,"0",10,"36",10,"23","1"
"186131","5",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"186131","7",10,"12",13,"0",10,"9",10,"4",13,"0",13,"0",10,"31",10,"1",10,"10",10,"1",10,"345",10,"77",10,"2",10,"2",10,"409",10,"85","1"
"186131","10",10,"33",10,"10",13,"0",10,"3",13,"0",13,"0",10,"11",10,"3",10,"2",13,"0",10,"70",10,"36",13,"0",13,"0",10,"116",10,"52","1"
"186131","14",10,"33",10,"10",13,"0",10,"3",13,"0",13,"0",10,"11",10,"3",10,"2",13,"0",10,"70",10,"36",13,"0",13,"0",10,"116",10,"52","1"
